3453306553	1573800344
3453306553	1573800344
3453306553	1573800344
3453306553	1573800344
3453306553	1573800344
3453306553	1573800344
3453306553	1573800344
3453306553	1573800344
3453306553	1573800344
3453306553	1573800344
3453306553	1573800344
3453306553	183024552
3453306553	183024552
3453306553	183024552
3453306553	183024552
3453306553	183024552
3453306553	183024552
3453306553	2475034094
3453306553	284475942
3453306553	284475942
3453306553	32669068
3453306553	416950760
3453306553	468161947
3453306553	552543142
3453306553	727843939634421766
3453306553	761819600568717312
3453306553	761819600568717312
3453306553	761819600568717312
3453306553	90107770
3453306553	90107770
3453306553	90107770
3453306553	90107770
3453306553	90107770
3453306553	90107770
3453306553	949134972547248129
3453306553	984232716651511808
4118285112	1305795361336770560
4118285112	2340315002
4118285112	720420236076277760
707967655031005186	1105502811800915968
707967655031005186	2592842778
707967655031005186	2751873404
711608180535640064	1210233737356730368
711608180535640064	582850891
711608180535640064	845793138321113088
711608180535640064	935883301
713752653289955329	14548232
713752653289955329	1921951394
713752653289955329	1921951394
795857631571156992	17267769
795857631571156992	306616453
795857631571156992	448692159
798953701972938752	102162577
798953701972938752	17290000
798953701972938752	493606253
843433646962999296	1270133776748855304
843433646962999296	1270133776748855304
843433646962999296	1270133776748855304
870629200348274688	1573800344
870629200348274688	163099660
870629200348274688	2342573012
870629200348274688	287675386
879147821915615233	1067968702400876544
879147821915615233	1219836531449290753
879147821915615233	746746178260205569
926164634570067968	1113956399833333761
926164634570067968	26805539
926164634570067968	715617989656051712
926164634570067968	73659965
926164634570067968	738145794
926164634570067968	822591807821381635
938494109844729856	2264401871
938494109844729856	2264401871
938494109844729856	2264401871
938494109844729856	2264401871
938494109844729856	2264401871
938494109844729856	41438148
938494109844729856	817086280597209089
938494109844729856	817086280597209089
950563187296030721	1356492104235577344
950563187296030721	2941201618
950563187296030721	977002392368680960
1005846500583321601	1020789978639536128
1005846500583321601	1364615480124846086
1005846500583321601	22875032
1005846500583321601	797406769
1031000589054828544	1089045346242576385
1031000589054828544	1881185678
1031000589054828544	3423997089
1073606435580325889	1387010761994682371
1073606435580325889	303324434
1073606435580325889	875612784863531008
1094971056358637568	1301352799960145924
1094971056358637568	21489341
1094971056358637568	26973844
1095523459877068800	1297471014389944322
1095523459877068800	194617157
1095523459877068800	267498657
1096205507348623360	246667561
1096205507348623360	322643459
1096205507348623360	848180033688612864
1096205507348623360	893479800
1098819491780153345	1290232189615894531
1098819491780153345	1290232189615894531
1098819491780153345	1290232189615894531
1098819491780153345	267498657
1098819491780153345	813314931147816960
1117704370630455296	1144763809225203712
1117704370630455296	1305795361336770560
1117704370630455296	267498657
1117704370630455296	813314931147816960
1120633726478823425	1282677931987406848
1120633726478823425	1332768779449761793
1120633726478823425	1497303587260715014
1120633726478823425	2386246513
1120633726478823425	2876041031
1120633726478823425	579287636
1120633726478823425	839734220620722176
1120633726478823425	887052266741616640
1120633726478823425	99151115
1189799454506799104	1202415019771584512
1189799454506799104	1967958770
1189799454506799104	819873531160731649
1218721688738615297	922294461186453504
1218721688738615297	922294461186453504
1218721688738615297	922294461186453504
1237314642583658496	1269217886058549248
1237314642583658496	252793413
1237314642583658496	256677596
1237314642583658496	851051040
1237314642583658496	899697150380134400
1238370241169616897	1128538846130401285
1238370241169616897	1323495003604226048
1238370241169616897	1344762633786822658
1238370241169616897	170600442
1238370241169616897	190154112
1238370241169616897	292243085
1238370241169616897	307823204
1238370241169616897	403796945
1238370241169616897	48367770
1238370241169616897	496455154
1238370241169616897	68396377
1238370241169616897	828561216918335489
1238370241169616897	828561216918335489
1238370241169616897	958685436112658432
1238583088998830081	1083495635561541632
1238583088998830081	1111339958852308994
1238583088998830081	2423537112
1238583088998830081	432263329
1238583088998830081	531618878
1238583088998830081	898231845925646336
1238949674989416449	1267649650682523648
1238949674989416449	1494582293331349506
1238949674989416449	2886781622
1238949674989416449	971011334920900609
1268223690480615424	1173501470345445376
1268223690480615424	1305523968137457664
1268223690480615424	2432830728
1268223690480615424	47003347
1268223690480615424	708800580995522560
1268223690480615424	902689690704367616
1268223690480615424	913891656784662530
1268223690480615424	919965874311782400
1280478731874848769	1231420045
1280478731874848769	1346847727536238595
1280478731874848769	1428509556301197312
1280478731874848769	433728338
1280478731874848769	547328022
1280478731874848769	940778288871542786
1319916075476262914	1429016867532849153
1319916075476262914	1429016867532849153
1319916075476262914	1429016867532849153
1330859882040463362	1473301547891187717
1330859882040463362	329305241
1330859882040463362	877968869138329601
1335983975613939712	1497454353090809860
1335983975613939712	1497454353090809860
1335983975613939712	2589820362
1335983975613939712	41719739
1387010761994682371	1476701921893257236
1387010761994682371	4830874006
1387010761994682371	4830874006
1387010761994682371	4830874006
1387010761994682371	4830874006
1387010761994682371	4830874006
1387010761994682371	793520017
1387010761994682371	811704294743359493
1421835080813666306	1443330719250632709
1421835080813666306	37338552
1421835080813666306	90146161
1460176204363972613	1381854660106010626
1460176204363972613	329305241
1460176204363972613	329305241
1462548977367359490	1082334406751252480
1462548977367359490	1325188311242186752
1462548977367359490	1448298903216984066
1462548977367359490	1497267347563982853
1462548977367359490	2828664616
1462548977367359490	2951601697
1462548977367359490	757082022204538880
1462548977367359490	829855036372979712
1462548977367359490	975084801253396480
1462548977367359490	975665886286753792
1471037967926018051	1403376337063235588
1471037967926018051	1430989083740868608
1471037967926018051	1461182536604860417
1471037967926018051	1473093411691372551
